,DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Energy city
14741,04/12/2021/08:50,18.2207,87.1,0.0751899999999999,33.54,28.24,62523.25809888213
14747,04/12/2021/09:50,18.2722,87.1,0.07313,65.21,57.14,68473.86005950352
14748,04/12/2021/10:00,18.334,86.8,0.07931,75.4,66.37,72737.66665754738
14749,04/12/2021/10:10,18.3752,86.5,0.08034,86.5,75.9,72487.90831825032
14750,04/12/2021/10:20,18.3958,86.4,0.07931,81.6,71.3,72500.02754147878
14753,04/12/2021/10:50,18.498800000000003,86.1,0.07313,98.5,86.6,72669.1640270455
14757,04/12/2021/11:30,18.746,85.8,0.07107,148.0,130.1,75888.43879000109
14759,04/12/2021/11:50,18.8181,85.5,0.07725,212.0,187.4,76755.52523830486
14761,04/12/2021/12:10,18.9829,84.9,0.07725,306.7,268.9,77172.94010299901
14763,04/12/2021/12:30,19.3331,84.2,0.07725,389.3,283.5,77145.12259531586
14764,04/12/2021/12:40,19.5391,83.1,0.08034,600.8,393.7,77285.71922835102
14765,04/12/2021/12:50,19.6936,81.8,0.07725,474.2,322.4,76825.72572089829
14766,04/12/2021/13:00,19.6936,80.2,0.07622,282.6,254.2,77496.58320976413
14768,04/12/2021/13:20,19.879,79.3,0.08034,321.1,281.9,77785.41788518528
14769,04/12/2021/13:30,19.8996,78.8,0.07931,268.8,237.1,77925.59627846858
14771,04/12/2021/13:50,19.9717,78.3,0.07725,257.6,228.9,78330.28769114634
14773,04/12/2021/14:10,20.023200000000003,77.1,0.07931,324.4,285.5,75973.89888013102
14774,04/12/2021/14:20,20.0026,77.0,0.08034,284.6,247.5,76341.64479747893
14782,04/12/2021/15:40,20.1365,77.9,0.07828,222.2,196.7,74646.66481738267
14784,04/12/2021/16:00,19.9305,78.8,0.07931,153.9,133.5,71489.61642839882
14786,04/12/2021/16:20,19.7966,79.9,0.07622,110.6,96.3,72097.43158067146
14788,04/12/2021/16:40,19.6318,80.6,0.07828,108.5,93.8,70977.26257050461
14791,04/12/2021/17:10,19.5185,81.2,0.08034,133.0,116.8,70660.63372541613
14794,04/12/2021/17:40,19.6112,81.2,0.08137,122.9,108.6,70321.47389055308
14797,04/12/2021/18:10,19.776,80.8,0.0824,82.6,72.5,68615.33778504486
14802,04/12/2021/19:00,19.858400000000003,80.8,0.0885799999999999,16.83,14.61,92913.12926376838
14803,04/12/2021/19:10,19.9511,80.7,0.08652,6.151,5.373,99353.12148654036
14804,04/12/2021/19:20,19.858400000000003,80.7,0.08549,5.097,4.494,98656.6405722991
14806,04/12/2021/19:40,19.776,80.9,0.09476,2.331,1.969,99371.72385270032
14809,04/12/2021/20:10,20.064400000000003,79.6,0.08652,0.059,0.089,97854.96444481802
14811,04/12/2021/20:30,20.4146,77.8,0.0824,0.048,0.152,99651.96667241752
14812,04/12/2021/20:40,20.5485,77.9,0.0824,0.07,0.089,99207.25256863606
14815,04/12/2021/21:10,20.4558,78.0,0.08549,0.018,0.141,97948.37533123454
14825,04/12/2021/22:50,19.5803,82.4,0.08549,0.029,0.111,87285.39016476317
14828,04/12/2021/23:20,18.9932,83.3,0.07107,0.018,0.115,70843.3234467285
14829,04/12/2021/23:30,18.921100000000003,83.7,0.06798,0.015,0.152,72277.69586494002
14831,04/12/2021/23:50,18.7872,84.3,0.0824,0.022,0.111,74258.94637980078
14832,04/13/2021/00:00,18.7254,84.7,0.08755,0.066,0.119,65423.83759278278
14835,04/13/2021/00:30,18.5606,85.0,0.06901,0.018,0.108,63569.89021741829
14836,04/13/2021/00:40,18.5915,84.9,0.0824,0.044,0.108,65215.253961024224
14840,04/13/2021/01:20,18.6533,85.6,0.08343,0.026,0.104,58325.967039723706
14845,04/13/2021/02:10,18.5812,86.3,0.08446,0.018,0.133,56048.9809630816
14848,04/13/2021/02:40,18.3855,86.7,0.08652,0.018,0.13,55678.210269769654
14850,04/13/2021/03:00,18.231,87.1,0.08343,0.044,0.108,55757.62422533732
14851,04/13/2021/03:10,18.2516,87.2,0.08446,0.059,0.082,55855.4258604075
14854,04/13/2021/03:40,18.2825,86.3,0.08549,0.029,0.093,56552.06009949761
14856,04/13/2021/04:00,18.231,86.1,0.08549,0.055,0.119,55258.40895769756
14857,04/13/2021/04:10,18.0662,86.2,0.0824,0.022,0.133,55763.37663907597
14858,04/13/2021/04:20,17.9735,86.4,0.08446,0.062,0.115,55798.14744569179
14861,04/13/2021/04:50,18.4473,85.3,0.08446,0.044,0.085,55881.14264127149
14865,04/13/2021/05:30,17.643900000000002,85.4,0.08446,0.026,0.133,51016.58801377095
14871,04/13/2021/06:30,18.4473,83.8,0.08343,0.051,0.108,48054.80690755026
14872,04/13/2021/06:40,18.344300000000004,83.7,0.08549,0.377,0.363,48102.02403929447
14874,04/13/2021/07:00,18.231,83.6,0.08755,3.941,3.526,47322.67517034459
14875,04/13/2021/07:10,18.1177,83.8,0.08652,7.87,6.845,52063.96317379526
14880,04/13/2021/08:00,18.2825,84.6,0.08961,137.8,118.2,57548.91720726562
14881,04/13/2021/08:10,18.4885,84.4,0.09064,144.2,122.7,59973.734420440065
14883,04/13/2021/08:30,18.715100000000003,84.3,0.0885799999999999,152.3,129.6,61252.40804924356
14885,04/13/2021/08:50,19.0035,83.8,0.09064,116.3,99.8,58612.35324040604
14886,04/13/2021/09:00,19.0653,83.6,0.0885799999999999,83.6,71.8,66417.77994862804
14888,04/13/2021/09:20,19.261,83.6,0.0885799999999999,254.0,210.0,67030.59446596881
14889,04/13/2021/09:30,19.4052,83.2,0.09064,515.9,275.9,67165.36600885703
14894,04/13/2021/10:20,20.8266,76.8,0.08961,209.6,187.0,72765.29625501449
14896,04/13/2021/10:40,20.909,74.7,0.07828,323.9,250.8,73411.43112356248
14898,04/13/2021/11:00,21.2386,72.6,0.07931,452.8,259.3,77853.2876901151
14916,04/13/2021/14:00,22.2892,66.12,0.0751899999999999,740.0,284.7,72752.64367577099
14922,04/13/2021/15:00,21.3313,69.49,0.07004,151.8,132.1,70347.300595561
14926,04/13/2021/15:40,21.115,70.1,0.0741599999999999,273.7,240.4,72056.8049452858
14933,04/13/2021/16:50,20.7339,69.59,0.07313,151.6,135.0,68897.19806113288
14934,04/13/2021/17:00,20.9296,69.63,0.07725,246.2,221.9,69429.5857661127
14935,04/13/2021/17:10,20.867800000000003,68.99,0.07313,290.4,272.5,69485.62607229431
14936,04/13/2021/17:20,20.960500000000003,69.03,0.07725,271.7,259.3,69997.93958617817
14938,04/13/2021/17:40,20.7854,68.93,0.07622,117.9,113.3,68941.13840020998
14940,04/13/2021/18:00,20.6515,70.8,0.07622,222.0,222.9,72744.60718471752
14944,04/13/2021/18:40,20.3219,73.4,0.07313,138.1,131.7,77384.65519900189
14946,04/13/2021/19:00,19.982,75.6,0.07828,83.9,74.8,90274.5188260566
14948,04/13/2021/19:20,19.7039,77.2,0.0751899999999999,11.73,10.43,96780.25260753205
14951,04/13/2021/19:50,19.3125,78.9,0.0721,2.001,1.676,95897.86152086718
14956,04/13/2021/20:40,19.0653,80.4,0.0721,0.018,0.1,96852.60072711846
14957,04/13/2021/20:50,19.0447,80.8,0.0751899999999999,0.026,0.133,97575.39052876698
14960,04/13/2021/21:20,19.0241,81.1,0.07828,0.04,0.122,95561.5199583649
14966,04/13/2021/22:20,18.3031,83.5,0.07622,0.022,0.085,86788.65527462628
14967,04/13/2021/22:30,18.2516,83.6,0.07931,0.044,0.137,86643.97425050451
14969,04/13/2021/22:50,17.6233,84.8,0.07622,0.04,0.096,87075.72773075252
14971,04/13/2021/23:10,17.4894,85.1,0.08446,0.029,0.089,74828.98054985597
14972,04/13/2021/23:20,17.345200000000002,85.7,0.09064,0.037,0.104,73575.67737270915
14976,04/14/2021/00:00,16.840500000000002,86.2,0.08755,0.026,0.111,62843.88116472801
14977,04/14/2021/00:10,16.686,86.4,0.08652,0.029,0.119,63247.64110918544
14981,04/14/2021/00:50,16.3873,86.9,0.08549,0.037,0.115,62798.409205943826
14982,04/14/2021/01:00,16.2328,87.1,0.08343,0.029,0.104,56845.40159852289
14985,04/14/2021/01:30,15.8929,87.7,0.0751899999999999,0.048,0.074,56519.932196115056
14991,04/14/2021/02:30,16.2122,87.9,0.07828,0.029,0.159,54408.97089954476
14998,04/14/2021/03:40,16.0062,85.0,0.07622,0.037,0.078,54091.83022742918
15000,04/14/2021/04:00,16.0783,85.1,0.08652,0.026,0.122,54378.88140719998
15004,04/14/2021/04:40,16.2843,84.6,0.0721,0.018,0.096,55341.521981605154
15006,04/14/2021/05:00,17.685100000000002,82.3,0.08137,0.018,0.115,51877.53019611533
15010,04/14/2021/05:40,18.5606,75.1,0.08343,0.029,0.126,49505.36549896575
15013,04/14/2021/06:10,18.2825,72.7,0.0885799999999999,0.022,0.156,46567.395706473806
15016,04/14/2021/06:40,18.9108,71.3,0.08652,2.323,2.017,46084.291285632105
15017,04/14/2021/06:50,18.9005,72.5,0.08652,8.46,7.51,45255.48906173099
15019,04/14/2021/07:10,18.8284,74.0,0.08755,53.8,47.1,51122.96799812832
15020,04/14/2021/07:20,18.9829,73.8,0.0927,79.6,70.5,51578.1580736169
15022,04/14/2021/07:40,19.2095,72.2,0.08755,47.51,41.62,50869.14435044882
15024,04/14/2021/08:00,18.9829,71.1,0.09064,94.1,83.5,56871.27173509625
15027,04/14/2021/08:30,19.4773,68.26,0.09064,199.3,174.2,57794.34052627726
15028,04/14/2021/08:40,19.5906,65.85,0.09064,143.4,125.2,57467.943018422695
15030,04/14/2021/09:00,19.8481,65.69,0.0885799999999999,202.4,173.8,66483.11607449909
15031,04/14/2021/09:10,20.1262,65.69,0.08755,200.5,154.9,66287.87762382245
15033,04/14/2021/09:30,20.5588,61.08,0.0885799999999999,263.7,186.5,66316.32820628799
15035,04/14/2021/09:50,21.2283,59.08,0.08755,630.4,128.0,69583.80625433399
15039,04/14/2021/10:30,22.351,53.17,0.0885799999999999,617.0,96.7,70690.32582451595
15041,04/14/2021/10:50,22.9587,51.4,0.09167,786.0,120.9,75536.54480397103
15044,04/14/2021/11:20,23.4634,48.43,0.08652,799.0,226.0,76966.73126497175
15045,04/14/2021/11:30,23.4634,45.39,0.08961,683.6,250.5,77246.83378132447
15046,04/14/2021/11:40,23.4016,45.86,0.09167,291.2,219.1,77238.87197327294
15054,04/14/2021/13:00,23.0823,53.54,0.0927,249.6,216.9,74756.62472051496
15056,04/14/2021/13:20,23.587,51.03,0.09064,264.0,214.9,75756.14466773543
15071,04/14/2021/15:50,21.5579,64.39,0.07622,226.1,199.0,72266.28596029099
15073,04/14/2021/16:10,21.4961,65.09,0.0751899999999999,247.6,223.5,71543.81639981281
15074,04/14/2021/16:20,21.382800000000003,64.99,0.0751899999999999,194.3,171.5,71233.29654917333
15075,04/14/2021/16:30,21.3622,65.19,0.0741599999999999,186.4,163.6,69605.39634937383
15079,04/14/2021/17:10,21.0738,65.69,0.07622,145.6,128.1,68224.02869172703
15080,04/14/2021/17:20,21.0944,65.55,0.0751899999999999,120.8,107.7,67297.954191276
15081,04/14/2021/17:30,21.1459,65.42,0.0741599999999999,113.2,102.7,69176.00779522123
15083,04/14/2021/17:50,21.2798,65.52,0.0751899999999999,83.8,74.0,69588.39887633073
15085,04/14/2021/18:10,21.2489,65.75,0.07931,67.16,60.84,80507.87874959112
15093,04/14/2021/19:30,21.3725,62.58,0.09167,17.47,16.18,94212.92657855207
15101,04/14/2021/20:50,19.6833,68.95,0.08755,0.026,0.156,96810.48956342174
15102,04/14/2021/21:00,19.5082,69.92,0.09064,0.04,0.108,95130.64601922267
15104,04/14/2021/21:20,19.0962,72.1,0.0885799999999999,0.037,0.126,94239.34490724848
15107,04/14/2021/21:50,18.5812,75.2,0.08549,0.011,0.111,93391.44568786059
15108,04/14/2021/22:00,18.4885,76.0,0.08446,0.04,0.141,86893.50558912099
15109,04/14/2021/22:10,18.4782,75.8,0.08549,0.022,0.159,84336.63938389649
15110,04/14/2021/22:20,18.3855,76.0,0.08343,0.015,0.122,86482.92078155596
15118,04/14/2021/23:40,17.571800000000003,79.5,0.08446,0.033,0.119,77198.29207983192
15119,04/14/2021/23:50,17.4379,79.9,0.08343,0.033,0.163,75387.99060435352
15121,04/15/2021/00:10,16.8508,81.9,0.08549,0.033,0.133,64794.143255590636
15124,04/15/2021/00:40,16.6757,82.9,0.08652,0.026,0.126,64354.183772159005
15125,04/15/2021/00:50,16.6345,82.9,0.08549,0.015,0.137,66263.56422467047
15127,04/15/2021/01:10,16.2431,83.7,0.08343,0.015,0.174,58945.975822223525
15130,04/15/2021/01:40,15.9341,84.7,0.08755,0.022,0.111,57167.32622488731
15132,04/15/2021/02:00,15.944400000000002,84.5,0.0885799999999999,0.026,0.133,53529.19286135452
15134,04/15/2021/02:20,15.3264,85.2,0.08137,0.022,0.13,54363.34130803212
15135,04/15/2021/02:30,15.1719,85.6,0.07828,0.051,0.096,53683.84699900288
15142,04/15/2021/03:40,15.2234,86.0,0.08652,0.026,0.126,53099.381241185765
15145,04/15/2021/04:10,15.0174,85.7,0.08137,0.018,0.137,52791.1651666005
15146,04/15/2021/04:20,14.7393,85.8,0.0824,0.04,0.108,52860.86737195478
15153,04/15/2021/05:30,13.7608,88.0,0.08034,0.011,0.148,51347.38411547951
15157,04/15/2021/06:10,14.2552,87.4,0.08343,0.029,0.145,43721.23350144917
15158,04/15/2021/06:20,13.8638,87.5,0.08034,0.033,0.174,45460.9130904361
15159,04/15/2021/06:30,13.8844,88.2,0.08343,0.501,0.419,43238.27840983574
15165,04/15/2021/07:30,13.3488,88.6,0.08652,100.5,89.1,45304.19399712816
15168,04/15/2021/08:00,13.6269,88.9,0.08652,222.0,204.4,49996.31667078064
15170,04/15/2021/08:20,14.0801,88.7,0.08755,260.6,239.9,49445.230141347885
15176,04/15/2021/09:20,16.2431,85.5,0.08755,430.9,174.5,57791.06304243981
15177,04/15/2021/09:30,16.819899999999997,84.0,0.0927,473.3,121.2,58349.09152642377
15178,04/15/2021/09:40,17.3658,82.0,0.08961,541.2,105.3,60367.274568391535
15181,04/15/2021/10:10,19.0138,76.6,0.08755,596.8,86.5,63322.52448396404
15182,04/15/2021/10:20,19.6524,74.4,0.09373,632.9,85.1,62546.249372359605
15188,04/15/2021/11:20,22.7733,57.11,0.08446,761.0,90.0,67822.00614946199
15189,04/15/2021/11:30,23.4428,54.17,0.08137,717.0,119.9,68338.31643656758
15190,04/15/2021/11:40,23.2986,50.4,0.07828,719.0,130.5,67729.07623090324
15191,04/15/2021/11:50,23.4222,54.51,0.07828,772.0,154.8,68169.01685909607
15192,04/15/2021/12:00,23.7106,53.87,0.07828,762.0,149.8,69425.95630285291
15199,04/15/2021/13:10,23.3604,53.3,0.07725,848.0,126.0,68928.13650419872
15200,04/15/2021/13:20,23.175,53.91,0.07828,838.0,138.9,68596.30951774889
15204,04/15/2021/14:00,22.9381,56.61,0.0751899999999999,855.0,131.3,67579.55748253866
15207,04/15/2021/14:30,22.8042,59.41,0.07725,796.0,113.1,67631.18764980418
15211,04/15/2021/15:10,23.0926,59.45,0.07725,721.0,307.0,66920.22172812565
15214,04/15/2021/15:40,22.948400000000003,60.18,0.0751899999999999,672.4,675.7,66074.33484028894
15215,04/15/2021/15:50,23.0823,61.11,0.07313,645.6,663.9,65963.43040008147
15217,04/15/2021/16:10,22.526100000000003,61.95,0.07828,594.2,619.1,62839.629141872116
15219,04/15/2021/16:30,22.6291,62.01,0.0751899999999999,573.0,602.7,63335.673496048636
15224,04/15/2021/17:20,22.6703,61.14,0.07622,409.9,440.3,64143.59696571148
15226,04/15/2021/17:40,22.6188,61.64,0.0751899999999999,274.1,323.9,61772.06668867872
15230,04/15/2021/18:20,22.011100000000003,63.31,0.0751899999999999,212.3,231.4,68568.49321067738
15232,04/15/2021/18:40,21.939,63.41,0.07622,151.3,165.8,75867.82034565145
15236,04/15/2021/19:20,21.321,66.04,0.07931,53.21,57.68,93904.68032755167
15239,04/15/2021/19:50,21.0635,67.47,0.07622,5.32,4.797,94796.71715162812
15242,04/15/2021/20:20,20.1468,73.7,0.08137,0.073,0.085,94761.67947655584
15244,04/15/2021/20:40,19.4258,78.1,0.08034,0.029,0.148,95129.87736854858
15246,04/15/2021/21:00,19.0241,80.0,0.07622,0.022,0.111,94750.73848195847
15247,04/15/2021/21:10,18.4885,81.2,0.0751899999999999,0.033,0.041,91575.263099956
15249,04/15/2021/21:30,17.9941,82.4,0.0751899999999999,0.011,0.122,94036.2000651196
15253,04/15/2021/22:10,17.2731,83.9,0.0721,0.029,0.089,83009.36376983317
15255,04/15/2021/22:30,17.139200000000002,84.1,0.07107,0.022,0.1,83552.00113585292
15257,04/15/2021/22:50,17.1598,85.1,0.08549,0.026,0.108,83179.94021962167
15258,04/15/2021/23:00,17.4379,85.1,0.0885799999999999,0.029,0.159,71533.81786900811
15259,04/15/2021/23:10,17.5409,85.0,0.08652,0.033,0.111,74670.23707112853
15262,04/15/2021/23:40,17.0259,82.5,0.08549,0.033,0.1,70974.90594024162
15267,04/16/2021/00:30,16.624200000000002,79.4,0.08549,0.044,0.115,63447.16375293805
15269,04/16/2021/00:50,16.1092,80.2,0.08652,0.048,0.093,63914.150546770055
15274,04/16/2021/01:40,15.501500000000002,81.3,0.08446,0.018,0.152,58315.76455399656
15277,04/16/2021/02:10,15.1101,82.2,0.08446,0.015,0.159,55000.79187150329
15278,04/16/2021/02:20,15.0792,82.6,0.08755,0.018,0.13,54989.962502604365
15280,04/16/2021/02:40,14.9865,83.3,0.08549,0.04,0.126,54571.14908411011
15283,04/16/2021/03:10,14.626,83.4,0.08446,0.026,0.182,53568.16680284239
15286,04/16/2021/03:40,14.6157,83.7,0.07931,0.022,0.126,55008.95355995199
15291,04/16/2021/04:30,14.2037,83.7,0.08446,0.029,0.13,55057.25141181733
15292,04/16/2021/04:40,14.2037,83.5,0.08343,0.029,0.119,56117.26176603646
15293,04/16/2021/04:50,14.121300000000002,83.4,0.08446,0.011,0.152,56109.26362704097
15294,04/16/2021/05:00,14.1007,83.3,0.08343,0.037,0.111,50163.801122866484
15296,04/16/2021/05:20,13.8535,83.8,0.08034,0.026,0.145,51477.51552620428
15297,04/16/2021/05:30,13.8741,83.6,0.08343,0.015,0.159,51885.908945727184
15298,04/16/2021/05:40,13.616600000000002,83.8,0.08343,0.026,0.13,50864.41527185126
15302,04/16/2021/06:20,13.2355,86.1,0.08755,0.117,0.182,49515.71112499217
15307,04/16/2021/07:10,13.4621,86.0,0.0824,62.65,55.55,54064.81041378314
15311,04/16/2021/07:50,13.7505,86.1,0.08652,138.4,125.5,55376.36965297813
15312,04/16/2021/08:00,14.008,86.2,0.0885799999999999,151.1,135.7,59530.04928174046
15318,04/16/2021/09:00,15.862,83.2,0.08961,390.7,351.3,65581.6573082101
15320,04/16/2021/09:20,17.551199999999998,80.9,0.0885799999999999,460.0,248.1,67130.62969597592
15331,04/16/2021/11:10,21.8669,66.21,0.09064,771.0,73.1,76722.07288516535
15334,04/16/2021/11:40,22.8454,61.64,0.0885799999999999,821.0,80.1,78092.79134728257
15335,04/16/2021/11:50,23.1235,61.17,0.09373,836.0,85.2,78319.49621006123
15350,04/16/2021/14:20,24.9466,48.56,0.08755,372.5,211.5,75547.81529795047
15353,04/16/2021/14:50,24.8642,50.52,0.09167,255.3,216.7,75559.65250914691
15355,04/16/2021/15:10,24.8436,48.92,0.09167,397.8,303.1,73723.90543441148
15356,04/16/2021/15:20,24.926,48.39,0.08961,420.9,349.2,74823.97975283724
15359,04/16/2021/15:50,24.9054,46.92,0.09373,537.9,520.5,73664.14480417347
15361,04/16/2021/16:10,24.7921,45.92,0.09167,635.2,655.8,70971.16654228003
15363,04/16/2021/16:30,25.1835,44.68,0.09064,579.0,613.8,71887.81346228573
15364,04/16/2021/16:40,25.2247,42.98,0.09167,544.2,579.1,71039.25989729988
15368,04/16/2021/17:20,24.8127,42.94,0.08961,426.2,455.1,71215.56045888981
15381,04/16/2021/19:30,21.115,52.12,0.08961,34.62,37.06,100311.25458480275
15382,04/16/2021/19:40,20.744200000000003,52.75,0.0885799999999999,12.56,11.54,101301.91355057739
15384,04/16/2021/20:00,20.085,51.99,0.09167,1.039,1.001,100278.80516155074
15387,04/16/2021/20:30,19.7554,49.65,0.08755,0.037,0.096,99975.37475179668
15388,04/16/2021/20:40,19.673,49.52,0.08652,0.022,0.133,99686.12262733441
15393,04/16/2021/21:30,19.0241,51.05,0.08755,0.055,0.093,95366.83483702032
15394,04/16/2021/21:40,18.715100000000003,51.82,0.08549,0.04,0.126,95061.35439413099
15397,04/16/2021/22:10,18.2928,56.86,0.08755,0.059,0.104,86757.38811770309
15399,04/16/2021/22:30,17.386400000000002,59.89,0.08446,0.04,0.111,85240.0027536361
15400,04/16/2021/22:40,17.386400000000002,60.79,0.08652,0.048,0.093,85614.86996556832
15404,04/16/2021/23:20,16.840500000000002,66.4,0.08652,0.044,0.096,73275.88615517857
15411,04/17/2021/00:30,15.8723,68.67,0.08446,0.022,0.108,63408.50853254319
15418,04/17/2021/01:40,15.1925,71.5,0.08652,0.018,0.182,56861.02802572794
15420,04/17/2021/02:00,14.9659,72.7,0.08652,0.04,0.141,54672.6285385126
15423,04/17/2021/02:30,14.6878,73.0,0.09167,0.044,0.126,54740.6848913516
15429,04/17/2021/03:30,14.0801,77.0,0.08549,0.026,0.152,54208.557618693274
15431,04/17/2021/03:50,13.8741,77.7,0.08446,0.026,0.13,55031.36897325344
15433,04/17/2021/04:10,13.9153,77.9,0.08343,0.055,0.13,56441.05426350566
15440,04/17/2021/05:20,14.121300000000002,75.8,0.08652,0.04,0.133,49824.858501247465
15443,04/17/2021/05:50,13.7711,75.7,0.08755,0.029,0.148,50873.77969298875
15444,04/17/2021/06:00,13.5033,76.5,0.08137,0.026,0.167,51186.166565500884
15452,04/17/2021/07:20,13.4106,78.0,0.08343,84.2,77.1,54225.86228295264
15458,04/17/2021/08:20,15.6457,68.37,0.08652,310.6,300.3,60568.11530019934
15459,04/17/2021/08:30,15.923800000000002,67.07,0.08652,315.3,303.9,59693.783286373204
15460,04/17/2021/08:40,16.3461,65.61,0.08961,352.0,342.8,60395.33619857846
15463,04/17/2021/09:10,17.891099999999998,61.34,0.08652,488.6,452.3,65947.0155503037
15464,04/17/2021/09:20,18.2619,60.14,0.08652,510.3,362.6,66775.65503358304
15465,04/17/2021/09:30,18.6739,59.2,0.09064,530.8,177.2,67972.08597824191
15466,04/17/2021/09:40,19.3022,58.73,0.0927,564.6,84.9,68177.79782731006
15469,04/17/2021/10:10,20.703000000000003,55.46,0.09167,654.3,47.48,74567.47518864654
15477,04/17/2021/11:30,23.0205,47.49,0.09064,818.0,49.79,77608.49002730747
15480,04/17/2021/12:00,23.7621,44.45,0.09167,854.0,52.96,78186.5756203373
15481,04/17/2021/12:10,24.050500000000003,42.58,0.08961,863.0,51.72,78273.10602977965
15483,04/17/2021/12:30,24.2359,42.35,0.0927,873.0,47.83,78545.85449771736
15484,04/17/2021/12:40,24.215300000000003,42.68,0.0885799999999999,885.0,45.46,78572.23264013616
15486,04/17/2021/13:00,24.7509,41.11,0.0885799999999999,889.0,45.81,78619.63793292077
15495,04/17/2021/14:30,25.8118,39.38,0.08961,723.0,179.1,75193.37133342784
15497,04/17/2021/14:50,25.6058,36.61,0.09064,764.0,256.7,76728.37552016135
15499,04/17/2021/15:10,25.75,32.27,0.09167,779.0,610.1,75432.55015381833
15500,04/17/2021/15:20,25.7191,33.17,0.08755,730.0,710.0,73761.9997558638
15505,04/17/2021/16:10,25.6264,30.7,0.08755,638.3,687.4,71967.75737368771
15506,04/17/2021/16:20,25.5028,29.73,0.08755,615.5,664.8,71607.69337083427
15507,04/17/2021/16:30,25.4204,26.89,0.08961,585.3,632.5,71861.07778991344
15509,04/17/2021/16:50,25.6058,25.59,0.09064,535.8,582.5,71260.50160650827
15516,04/17/2021/18:00,24.3698,34.47,0.08755,260.2,277.8,78140.11304551744
15517,04/17/2021/18:10,23.9887,34.93,0.0885799999999999,207.3,215.6,75567.1184688998
15518,04/17/2021/18:20,23.5664,36.2,0.09064,182.1,187.5,77200.95941994799
15520,04/17/2021/18:40,22.9175,42.68,0.0885799999999999,125.3,127.8,81427.01147726062
15521,04/17/2021/18:50,22.3098,43.48,0.08652,108.5,110.9,79939.74750388894
15526,04/17/2021/19:40,20.4043,50.22,0.09167,12.06,11.43,100062.39857619547
15529,04/17/2021/20:10,19.467,53.75,0.08652,0.384,0.367,99659.93365491356
15532,04/17/2021/20:40,18.715100000000003,53.89,0.08755,0.066,0.104,100034.13732101934
15537,04/17/2021/21:30,17.9735,57.36,0.08549,0.07,0.108,95613.33750853958
15538,04/17/2021/21:40,17.9117,57.32,0.08961,0.066,0.13,96053.54957574769
15539,04/17/2021/21:50,17.849899999999998,57.52,0.08549,0.048,0.108,94474.73814934671
15541,04/17/2021/22:10,17.7778,57.79,0.08755,0.059,0.089,86365.77843676397
15548,04/17/2021/23:20,16.2534,66.37,0.08549,0.048,0.108,71978.45265236829
15550,04/17/2021/23:40,16.119500000000002,66.57,0.08652,0.051,0.104,73080.60109172258
15551,04/17/2021/23:50,16.0268,67.4,0.08549,0.029,0.104,71799.25702653758
15555,04/18/2021/00:30,15.1204,72.8,0.08446,0.022,0.152,62977.591710890265
15557,04/18/2021/00:50,14.9453,71.9,0.08652,0.015,0.13,63972.240321813755
15558,04/18/2021/01:00,14.8835,73.0,0.08343,0.029,0.119,57732.16108631078
15561,04/18/2021/01:30,15.3779,69.94,0.08652,0.011,0.115,58059.424376282564
15572,04/18/2021/03:20,14.7084,70.7,0.0824,0.029,0.111,55224.38731108437
15578,04/18/2021/04:20,14.0698,73.2,0.08961,0.037,0.141,55858.082517852905
15580,04/18/2021/04:40,13.7608,75.1,0.08343,0.033,0.133,56005.52979035656
15587,04/18/2021/05:50,12.8956,80.7,0.0885799999999999,0.033,0.167,51204.652948582225
15590,04/18/2021/06:20,12.8235,80.4,0.08446,0.198,0.226,49752.353292310756
15593,04/18/2021/06:50,12.6793,80.5,0.08549,14.32,12.0,51628.62499979879
15594,04/18/2021/07:00,12.6896,80.5,0.08549,37.05,33.98,53217.65646950803
15597,04/18/2021/07:30,12.833800000000002,80.2,0.0824,136.4,129.9,56916.83503165451
15599,04/18/2021/07:50,13.1634,79.5,0.08343,201.6,194.6,59378.92595660064
15601,04/18/2021/08:10,13.7711,78.6,0.08549,270.1,263.8,59847.168614676455
15602,04/18/2021/08:20,14.2449,77.6,0.09682,304.3,298.8,61510.478244226586
15603,04/18/2021/08:30,14.6466,76.7,0.08961,339.5,335.3,59655.72404991742
15606,04/18/2021/09:00,15.944400000000002,72.3,0.0885799999999999,437.6,435.7,64434.75944292924
15607,04/18/2021/09:10,16.3976,70.1,0.10506,469.0,457.9,65753.61735567646
15610,04/18/2021/09:40,18.1383,64.61,0.09476,559.0,134.7,67945.04437363215
15612,04/18/2021/10:00,19.9717,62.75,0.08549,615.3,59.48,73738.97108248621
15614,04/18/2021/10:20,21.1871,56.84,0.07725,662.5,53.91,73913.18926909035
15617,04/18/2021/10:50,21.321,55.94,0.07725,734.0,51.29,74620.40674733312
15618,04/18/2021/11:00,21.588800000000003,57.84,0.07931,752.0,53.07,75890.19662853047
15621,04/18/2021/11:30,21.1768,63.28,0.07828,804.0,56.84,78318.00066284864
15625,04/18/2021/12:10,21.846300000000003,58.11,0.07828,852.0,53.1,78791.78523127749
15626,04/18/2021/12:20,21.6815,59.11,0.07725,861.0,51.7,78769.75850416107
15631,04/18/2021/13:10,21.9905,59.34,0.0741599999999999,874.0,52.48,78051.5051173802
15632,04/18/2021/13:20,22.0832,60.14,0.07828,874.0,52.52,78012.66896357152
15633,04/18/2021/13:30,22.103800000000003,61.54,0.07622,871.0,53.96,78844.95772728542
