,DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Energy city
15381,04/16/2021/19:30,21.115,52.12,0.08961,34.62,37.06,100880.13328445789
15382,04/16/2021/19:40,20.744200000000003,52.75,0.0885799999999999,12.56,11.54,102157.72917497026
15384,04/16/2021/20:00,20.085,51.99,0.09167,1.039,1.001,100223.17229219651
15387,04/16/2021/20:30,19.7554,49.65,0.08755,0.037,0.096,100159.91028961903
15388,04/16/2021/20:40,19.673,49.52,0.08652,0.022,0.133,99309.07029722125
15393,04/16/2021/21:30,19.0241,51.05,0.08755,0.055,0.093,95908.84051984856
15394,04/16/2021/21:40,18.715100000000003,51.82,0.08549,0.04,0.126,95059.95714054517
15397,04/16/2021/22:10,18.2928,56.86,0.08755,0.059,0.104,86545.97959957135
15399,04/16/2021/22:30,17.386400000000002,59.89,0.08446,0.04,0.111,85015.32758028396
15400,04/16/2021/22:40,17.386400000000002,60.79,0.08652,0.048,0.093,86359.77689452734
15404,04/16/2021/23:20,16.840500000000002,66.4,0.08652,0.044,0.096,72464.58088097631
15411,04/17/2021/00:30,15.8723,68.67,0.08446,0.022,0.108,63092.9202394508
15418,04/17/2021/01:40,15.1925,71.5,0.08652,0.018,0.182,57028.97117543419
15420,04/17/2021/02:00,14.9659,72.7,0.08652,0.04,0.141,54863.22076815325
15423,04/17/2021/02:30,14.6878,73.0,0.09167,0.044,0.126,54702.51276325646
15429,04/17/2021/03:30,14.0801,77.0,0.08549,0.026,0.152,53844.55279068851
15431,04/17/2021/03:50,13.8741,77.7,0.08446,0.026,0.13,55246.58456109889
15433,04/17/2021/04:10,13.9153,77.9,0.08343,0.055,0.13,57020.27275342422
15440,04/17/2021/05:20,14.121300000000002,75.8,0.08652,0.04,0.133,49772.94585106337
15443,04/17/2021/05:50,13.7711,75.7,0.08755,0.029,0.148,50932.422268659815
15444,04/17/2021/06:00,13.5033,76.5,0.08137,0.026,0.167,51284.32651882195
15452,04/17/2021/07:20,13.4106,78.0,0.08343,84.2,77.1,53904.059367214664
15458,04/17/2021/08:20,15.6457,68.37,0.08652,310.6,300.3,61471.530407091974
15459,04/17/2021/08:30,15.923800000000002,67.07,0.08652,315.3,303.9,59393.80621212171
15460,04/17/2021/08:40,16.3461,65.61,0.08961,352.0,342.8,61783.389926622905
15463,04/17/2021/09:10,17.891099999999998,61.34,0.08652,488.6,452.3,66427.65352059815
15464,04/17/2021/09:20,18.2619,60.14,0.08652,510.3,362.6,67619.13356044643
15465,04/17/2021/09:30,18.6739,59.2,0.09064,530.8,177.2,69338.29335239471
15466,04/17/2021/09:40,19.3022,58.73,0.0927,564.6,84.9,68516.632421958
15469,04/17/2021/10:10,20.703000000000003,55.46,0.09167,654.3,47.48,73476.34328420916
15477,04/17/2021/11:30,23.0205,47.49,0.09064,818.0,49.79,77237.99740485282
15480,04/17/2021/12:00,23.7621,44.45,0.09167,854.0,52.96,78093.95389042268
15481,04/17/2021/12:10,24.050500000000003,42.58,0.08961,863.0,51.72,78301.835387951
15483,04/17/2021/12:30,24.2359,42.35,0.0927,873.0,47.83,78411.4167743853
15484,04/17/2021/12:40,24.215300000000003,42.68,0.0885799999999999,885.0,45.46,78812.79211704322
15486,04/17/2021/13:00,24.7509,41.11,0.0885799999999999,889.0,45.81,79046.48467092554
15495,04/17/2021/14:30,25.8118,39.38,0.08961,723.0,179.1,75614.99755935044
15497,04/17/2021/14:50,25.6058,36.61,0.09064,764.0,256.7,78036.4164170886
15499,04/17/2021/15:10,25.75,32.27,0.09167,779.0,610.1,75713.04839563304
15500,04/17/2021/15:20,25.7191,33.17,0.08755,730.0,710.0,73983.51232781206
15505,04/17/2021/16:10,25.6264,30.7,0.08755,638.3,687.4,72448.56286326102
15506,04/17/2021/16:20,25.5028,29.73,0.08755,615.5,664.8,71813.38987435935
15507,04/17/2021/16:30,25.4204,26.89,0.08961,585.3,632.5,72570.96634643366
15509,04/17/2021/16:50,25.6058,25.59,0.09064,535.8,582.5,71262.42549063577
15516,04/17/2021/18:00,24.3698,34.47,0.08755,260.2,277.8,79040.98503736372
15517,04/17/2021/18:10,23.9887,34.93,0.0885799999999999,207.3,215.6,74370.05088812285
15518,04/17/2021/18:20,23.5664,36.2,0.09064,182.1,187.5,77443.54533409516
15520,04/17/2021/18:40,22.9175,42.68,0.0885799999999999,125.3,127.8,80974.16200455006
15521,04/17/2021/18:50,22.3098,43.48,0.08652,108.5,110.9,80808.51956043225
15526,04/17/2021/19:40,20.4043,50.22,0.09167,12.06,11.43,99638.31129386243
15529,04/17/2021/20:10,19.467,53.75,0.08652,0.384,0.367,99601.74593673824
15532,04/17/2021/20:40,18.715100000000003,53.89,0.08755,0.066,0.104,100650.7281520763
15537,04/17/2021/21:30,17.9735,57.36,0.08549,0.07,0.108,96432.9500321239
15538,04/17/2021/21:40,17.9117,57.32,0.08961,0.066,0.13,97040.34539300531
15539,04/17/2021/21:50,17.849899999999998,57.52,0.08549,0.048,0.108,94386.68196035658
15541,04/17/2021/22:10,17.7778,57.79,0.08755,0.059,0.089,86222.78444085194
15548,04/17/2021/23:20,16.2534,66.37,0.08549,0.048,0.108,71767.32667499343
15550,04/17/2021/23:40,16.119500000000002,66.57,0.08652,0.051,0.104,72733.94358695157
15551,04/17/2021/23:50,16.0268,67.4,0.08549,0.029,0.104,71147.32575353156
15555,04/18/2021/00:30,15.1204,72.8,0.08446,0.022,0.152,62859.4172727585
15557,04/18/2021/00:50,14.9453,71.9,0.08652,0.015,0.13,64662.72211972832
15558,04/18/2021/01:00,14.8835,73.0,0.08343,0.029,0.119,57960.070422856355
15561,04/18/2021/01:30,15.3779,69.94,0.08652,0.011,0.115,58458.8211495455
15572,04/18/2021/03:20,14.7084,70.7,0.0824,0.029,0.111,55517.0382291947
15578,04/18/2021/04:20,14.0698,73.2,0.08961,0.037,0.141,55651.427419874584
15580,04/18/2021/04:40,13.7608,75.1,0.08343,0.033,0.133,55664.870801892954
15587,04/18/2021/05:50,12.8956,80.7,0.0885799999999999,0.033,0.167,51199.94861356527
15590,04/18/2021/06:20,12.8235,80.4,0.08446,0.198,0.226,49480.34731012599
15593,04/18/2021/06:50,12.6793,80.5,0.08549,14.32,12.0,51623.38660038795
15594,04/18/2021/07:00,12.6896,80.5,0.08549,37.05,33.98,53329.522063429264
15597,04/18/2021/07:30,12.833800000000002,80.2,0.0824,136.4,129.9,57282.716617563805
15599,04/18/2021/07:50,13.1634,79.5,0.08343,201.6,194.6,62253.348580366066
15601,04/18/2021/08:10,13.7711,78.6,0.08549,270.1,263.8,60252.996267324095
15602,04/18/2021/08:20,14.2449,77.6,0.09682,304.3,298.8,63223.7271387088
15603,04/18/2021/08:30,14.6466,76.7,0.08961,339.5,335.3,60433.452788926836
15606,04/18/2021/09:00,15.944400000000002,72.3,0.0885799999999999,437.6,435.7,63920.85728938994
15607,04/18/2021/09:10,16.3976,70.1,0.10506,469.0,457.9,66217.59536092023
15610,04/18/2021/09:40,18.1383,64.61,0.09476,559.0,134.7,68611.95018240018
15612,04/18/2021/10:00,19.9717,62.75,0.08549,615.3,59.48,74468.33885722686
15614,04/18/2021/10:20,21.1871,56.84,0.07725,662.5,53.91,74413.67329368596
15617,04/18/2021/10:50,21.321,55.94,0.07725,734.0,51.29,74924.06531700348
15618,04/18/2021/11:00,21.588800000000003,57.84,0.07931,752.0,53.07,76378.0580454587
15621,04/18/2021/11:30,21.1768,63.28,0.07828,804.0,56.84,78685.71936382093
15625,04/18/2021/12:10,21.846300000000003,58.11,0.07828,852.0,53.1,78714.90587549144
15626,04/18/2021/12:20,21.6815,59.11,0.07725,861.0,51.7,78605.12497914047
15631,04/18/2021/13:10,21.9905,59.34,0.0741599999999999,874.0,52.48,77326.16039253236
15632,04/18/2021/13:20,22.0832,60.14,0.07828,874.0,52.52,77154.45283374422
15633,04/18/2021/13:30,22.103800000000003,61.54,0.07622,871.0,53.96,78900.53749796761
15639,04/18/2021/14:30,22.248,63.91,0.0751899999999999,811.0,93.3,78128.06801989586
15643,04/18/2021/15:10,22.0214,62.87,0.0751899999999999,783.0,58.54,74840.62476893916
15644,04/18/2021/15:20,22.1141,58.74,0.07313,772.0,68.86,75868.69825488987
15647,04/18/2021/15:50,22.5673,55.86,0.07725,716.0,123.6,73935.63627772694
15650,04/18/2021/16:20,21.9802,62.74,0.0751899999999999,584.1,168.9,72827.11462823214
15653,04/18/2021/16:50,22.1141,59.37,0.07828,568.5,167.0,72867.3228168728
15655,04/18/2021/17:10,21.7948,63.13,0.07622,534.5,379.7,71013.33826913689
15662,04/18/2021/18:20,20.4764,72.9,0.07313,167.6,163.4,74586.61751709592
15664,04/18/2021/18:40,20.280700000000003,76.4,0.0721,100.1,105.3,85383.48897708357
15665,04/18/2021/18:50,20.1777,76.2,0.0721,101.3,103.5,83705.40482766532
15666,04/18/2021/19:00,20.115900000000003,75.3,0.0751899999999999,54.53,55.53,98297.30628161096
15671,04/18/2021/19:50,19.5082,80.3,0.0741599999999999,4.938,4.311,96464.72692004422
15673,04/18/2021/20:10,19.2919,81.4,0.07004,0.355,0.345,98707.79646381021
15679,04/18/2021/21:10,18.8593,82.4,0.07004,0.029,0.096,94647.8523694151
15680,04/18/2021/21:20,18.8284,83.2,0.07107,0.037,0.111,93431.4936424182
15681,04/18/2021/21:30,18.8181,84.0,0.06798,0.018,0.096,94501.66372903876
15686,04/18/2021/22:20,18.643,86.4,0.0741599999999999,0.022,0.152,87031.72836124228
15692,04/18/2021/23:20,18.4885,86.6,0.07622,0.011,0.108,73369.12650715717
15694,04/18/2021/23:40,18.4782,87.1,0.06901,0.015,0.115,70275.06552446514
15695,04/18/2021/23:50,18.3958,86.9,0.07004,0.015,0.141,72691.65983940355
15697,04/19/2021/00:10,18.6842,86.5,0.07622,0.037,0.089,65824.64181104705
15699,04/19/2021/00:30,18.6842,86.5,0.07828,0.033,0.085,62509.89030740854
15703,04/19/2021/01:10,18.7975,87.1,0.06695,0.018,0.133,54083.395987973934
15709,04/19/2021/02:10,18.5812,87.8,0.07004,0.018,0.126,56672.20682986939
15711,04/19/2021/02:30,18.416400000000003,87.6,0.06695,0.029,0.1,53715.32823826175
15712,04/19/2021/02:40,18.3752,87.3,0.06695,0.011,0.111,54917.97937847671
15714,04/19/2021/03:00,18.3958,86.4,0.07313,0.033,0.137,55721.37403207424
15719,04/19/2021/03:50,18.54,80.9,0.0751899999999999,0.044,0.126,57735.6289689498
15724,04/19/2021/04:40,18.7357,82.0,0.0741599999999999,0.04,0.148,56453.33543684711
15725,04/19/2021/04:50,18.7254,82.2,0.0721,0.037,0.096,56534.61249754926
15726,04/19/2021/05:00,18.7048,82.2,0.07107,0.044,0.111,52905.148951577976
15727,04/19/2021/05:10,18.7254,82.2,0.0741599999999999,0.037,0.141,52182.72222072911
15731,04/19/2021/05:50,18.6842,80.1,0.0751899999999999,0.044,0.137,51523.41112869457
15738,04/19/2021/07:00,18.7357,80.6,0.0721,9.66,8.36,53137.09559400643
15742,04/19/2021/07:40,19.0756,78.0,0.07004,97.2,80.6,59294.52140320748
15744,04/19/2021/08:00,19.0653,76.6,0.0721,69.89,57.49,60078.88979856227
15747,04/19/2021/08:30,19.2919,79.5,0.0751899999999999,28.54,23.24,54377.103724219975
15750,04/19/2021/09:00,19.0447,81.4,0.0751899999999999,37.76,30.35,66301.3675606448
15757,04/19/2021/10:10,19.0035,78.9,0.0741599999999999,103.9,85.0,74237.18591221928
15759,04/19/2021/10:30,18.849,83.4,0.0741599999999999,72.4,59.32,75087.34452193599
15760,04/19/2021/10:40,18.7872,84.8,0.07313,71.8,59.75,74835.25727424044
15766,04/19/2021/11:40,18.4267,86.3,0.07313,117.0,94.3,77217.59754625011
15767,04/19/2021/11:50,18.4473,86.2,0.07107,122.4,101.5,76307.35422133465
15769,04/19/2021/12:10,18.3855,85.4,0.07004,96.5,80.4,71774.83964055074
15771,04/19/2021/12:30,18.4061,85.1,0.0741599999999999,142.3,119.3,75096.35004561914
15774,04/19/2021/13:00,18.7666,83.2,0.07313,74.2,59.87,75785.27064136484
15780,04/19/2021/14:00,18.746,86.8,0.07622,71.1,56.01,74359.63501447234
15785,04/19/2021/14:50,18.8181,86.3,0.07313,69.3,58.42,78909.76138614584
15789,04/19/2021/15:30,18.849,86.4,0.0721,64.06,54.35,74798.67820979697
15796,04/19/2021/16:40,18.972600000000003,84.6,0.0751899999999999,39.56,33.28,73795.32814520196
15798,04/19/2021/17:00,18.9108,85.0,0.07313,53.11,45.24,73127.9230084618
15800,04/19/2021/17:20,18.9417,85.0,0.07107,58.44,48.74,72362.56908190306
15805,04/19/2021/18:10,18.921100000000003,85.0,0.0751899999999999,35.92,30.01,76936.0767625397
15806,04/19/2021/18:20,18.849,85.4,0.06695,35.89,29.11,83861.71545724626
15809,04/19/2021/18:50,18.6842,86.3,0.0721,17.38,14.0,89793.19845970407
15811,04/19/2021/19:10,18.643,86.6,0.07725,9.08,7.68,99218.05126877605
15813,04/19/2021/19:30,18.6018,87.0,0.06798,8.18,6.97,98656.49546628485
15814,04/19/2021/19:40,18.550300000000004,87.0,0.06695,5.88,4.883,98517.3851542295
15815,04/19/2021/19:50,18.54,87.0,0.06695,2.737,2.354,98591.06721835381
15821,04/19/2021/20:50,18.6533,86.6,0.0721,0.022,0.133,99189.30852201786
15824,04/19/2021/21:20,18.5709,87.2,0.06798,0.04,0.126,96827.6978840754
15825,04/19/2021/21:30,18.6121,87.2,0.06798,0.04,0.133,95102.3301255382
15832,04/19/2021/22:40,18.5194,87.7,0.07107,0.026,0.148,85004.44880908844
15837,04/19/2021/23:30,18.5297,87.8,0.07004,0.051,0.122,75990.91431647186
15838,04/19/2021/23:40,18.5194,88.0,0.06901,0.037,0.137,71565.7920448603
15840,04/20/2021/00:00,18.4267,88.6,0.0751899999999999,0.026,0.133,64041.868703909124
15845,04/20/2021/00:50,18.4267,89.2,0.06798,0.022,0.141,64028.79706313529
15849,04/20/2021/01:30,18.3752,89.7,0.07004,0.04,0.096,55710.71674407126
15851,04/20/2021/01:50,18.3031,90.0,0.07004,0.029,0.119,57875.46740527394
15854,04/20/2021/02:20,18.2928,90.3,0.0741599999999999,0.029,0.133,54220.615734761624
15855,04/20/2021/02:30,18.3031,90.4,0.0751899999999999,0.059,0.137,51906.32201177979
15864,04/20/2021/04:00,18.3134,91.3,0.06798,0.051,0.133,56085.9163888689
15868,04/20/2021/04:40,18.334,91.5,0.06901,0.051,0.115,56272.20273991508
15871,04/20/2021/05:10,18.344300000000004,91.7,0.0721,0.022,0.141,46978.14326286902
15880,04/20/2021/06:40,18.3134,92.4,0.07828,0.842,0.756,51145.49955170497
15884,04/20/2021/07:20,18.2825,92.6,0.07107,29.32,23.96,51307.411971004985
15888,04/20/2021/08:00,18.5709,93.0,0.07725,73.1,62.89,62236.502012181394
15889,04/20/2021/08:10,18.5606,92.8,0.06695,48.81,43.34,61642.98681974162
15897,04/20/2021/09:30,19.0344,92.9,0.0751899999999999,150.8,127.0,69167.67761275811
15908,04/20/2021/11:20,20.1056,89.0,0.0751899999999999,101.9,88.9,77723.54690729316
15910,04/20/2021/11:40,20.2395,87.6,0.0751899999999999,126.5,107.7,76436.14614517846
15914,04/20/2021/12:20,19.8378,86.8,0.0721,152.9,124.5,74417.80670127619
15917,04/20/2021/12:50,19.57,87.0,0.0751899999999999,93.6,76.7,75581.17597296568
15922,04/20/2021/13:40,19.9511,87.0,0.07931,209.4,179.8,79201.40858756218
15936,04/20/2021/16:00,20.5073,79.4,0.07725,282.4,243.7,72481.86783330275
15937,04/20/2021/16:10,20.7339,79.3,0.07622,305.7,264.2,70029.11477181877
15938,04/20/2021/16:20,20.8472,78.2,0.07931,319.6,269.4,71096.69364977004
15940,04/20/2021/16:40,21.0532,77.9,0.08034,295.1,240.9,69518.3311213339
15943,04/20/2021/17:10,21.4858,75.2,0.08137,465.8,419.4,70985.15914018729
15944,04/20/2021/17:20,21.5991,73.2,0.0824,426.5,426.7,70056.41715671498
15946,04/20/2021/17:40,21.8875,70.9,0.08137,372.6,371.3,71271.35826194912
15949,04/20/2021/18:10,21.9184,70.4,0.08137,255.3,274.2,73741.54929421972
15951,04/20/2021/18:30,22.1141,69.22,0.0741599999999999,185.0,201.3,74734.2902528703
15952,04/20/2021/18:40,22.0729,68.78,0.0751899999999999,154.6,169.4,79020.27566943155
15953,04/20/2021/18:50,21.9699,68.38,0.0751899999999999,113.7,124.8,80133.9571893937
15956,04/20/2021/19:20,21.7124,69.85,0.07622,47.34,50.11,94493.52857101972
15959,04/20/2021/19:50,21.2489,72.3,0.0741599999999999,7.36,6.937,99574.3263401317
15961,04/20/2021/20:10,20.4352,75.6,0.08549,0.556,0.69,96678.86206220601
15962,04/20/2021/20:20,19.9099,77.3,0.08034,0.051,0.137,94643.67117975117
15969,04/20/2021/21:30,17.386400000000002,84.1,0.0751899999999999,0.037,0.111,92937.93588723903
15970,04/20/2021/21:40,17.2731,84.5,0.07622,0.022,0.211,92478.27406477169
15971,04/20/2021/21:50,17.2216,84.4,0.07313,0.026,0.167,92931.12493056616
15975,04/20/2021/22:30,17.056800000000003,84.3,0.0721,0.018,0.078,88007.63166193786
15978,04/20/2021/23:00,16.5933,84.6,0.08755,0.029,0.093,75127.3228848381
15980,04/20/2021/23:20,16.0783,85.4,0.0885799999999999,0.029,0.13,70662.30516808538
15981,04/20/2021/23:30,16.3152,85.2,0.08446,0.04,0.111,74293.84418207688
15982,04/20/2021/23:40,16.2431,86.0,0.08961,0.033,0.108,73859.93063474984
15983,04/20/2021/23:50,16.2946,86.0,0.0885799999999999,0.051,0.082,68148.89032709047
15984,04/21/2021/00:00,15.9135,85.9,0.09167,0.051,0.115,62869.31092214269
15985,04/21/2021/00:10,15.7487,86.3,0.08755,0.015,0.13,63054.729899262726
15998,04/21/2021/02:20,15.8929,89.3,0.07313,0.022,0.167,54859.747762463194
15999,04/21/2021/02:30,16.2637,89.3,0.0741599999999999,0.022,0.141,55131.353819936085
16000,04/21/2021/02:40,16.490299999999998,89.6,0.0751899999999999,0.026,0.122,55153.126406358955
16002,04/21/2021/03:00,16.6757,89.1,0.07725,0.033,0.104,53737.39170391507
16013,04/21/2021/04:50,17.376099999999997,90.3,0.07725,0.029,0.137,53625.006611249846
16026,04/21/2021/07:00,16.871400000000005,89.1,0.07828,5.012,4.338,50791.82660834353
16027,04/21/2021/07:10,16.892,88.7,0.07725,9.08,7.93,52853.80755286405
16028,04/21/2021/07:20,16.995,88.4,0.07313,14.46,12.15,48987.681975252075
16030,04/21/2021/07:40,17.242200000000004,88.0,0.0741599999999999,25.08,21.34,50569.35382983906
16031,04/21/2021/07:50,17.4276,87.7,0.07107,27.43,23.49,49866.442354245286
16033,04/21/2021/08:10,17.726300000000002,87.0,0.07725,49.07,41.13,59711.05469682816
16039,04/21/2021/09:10,18.3958,87.2,0.0721,113.3,94.4,65934.67442410812
16048,04/21/2021/10:40,19.4155,83.4,0.07313,347.6,285.3,73732.61251408064
16049,04/21/2021/10:50,19.5391,82.6,0.0741599999999999,329.5,276.7,73517.55719488196
16050,04/21/2021/11:00,19.4979,81.2,0.0721,323.2,271.9,76809.85530981983
16051,04/21/2021/11:10,19.6112,80.6,0.07107,346.8,289.1,76916.72152428006
16053,04/21/2021/11:30,19.8172,78.4,0.07313,349.0,295.5,77893.35282003043
16054,04/21/2021/11:40,19.7863,77.3,0.0751899999999999,351.6,298.6,76945.72553094257
16055,04/21/2021/11:50,19.9099,76.8,0.07313,345.5,291.8,75633.76296059877
16062,04/21/2021/13:00,20.2395,76.3,0.07622,358.7,299.7,78896.4881920527
16063,04/21/2021/13:10,20.2292,76.7,0.0751899999999999,354.7,298.2,78444.72074580194
16064,04/21/2021/13:20,20.3425,76.5,0.0751899999999999,448.8,368.6,78575.92310386206
16071,04/21/2021/14:30,20.703000000000003,74.1,0.07725,455.8,379.7,75008.8397818443
16072,04/21/2021/14:40,20.7236,74.1,0.07622,342.1,282.3,75695.05424751669
16077,04/21/2021/15:30,21.1459,72.1,0.07622,711.0,311.1,71825.8115088355
16079,04/21/2021/15:50,21.5167,71.7,0.0751899999999999,674.0,227.3,71793.95100166377
16084,04/21/2021/16:40,21.6197,70.9,0.0751899999999999,486.1,125.5,72496.03898444051
16085,04/21/2021/16:50,21.6918,71.1,0.07622,475.7,183.2,70076.52072646545
16089,04/21/2021/17:30,21.836,70.3,0.07725,262.6,300.0,70157.63441797154
16094,04/21/2021/18:20,21.382800000000003,72.7,0.07313,217.7,240.8,72548.49975186081
16095,04/21/2021/18:30,21.3931,72.4,0.0721,183.2,203.1,75911.34275689891
16098,04/21/2021/19:00,20.9502,73.5,0.0751899999999999,95.4,104.6,99480.32816473278
16100,04/21/2021/19:20,20.7751,74.0,0.0741599999999999,29.53,29.68,97436.64853460951
16106,04/21/2021/20:20,19.8069,77.0,0.07725,0.121,0.115,97378.42526371611
16107,04/21/2021/20:30,19.6318,77.4,0.08137,0.044,0.115,95464.82003480932
16109,04/21/2021/20:50,19.0035,80.2,0.0824,0.055,0.085,92180.58708884435
16111,04/21/2021/21:10,18.6121,81.6,0.07622,0.055,0.115,94479.48177807826
16112,04/21/2021/21:20,18.158900000000003,82.4,0.0741599999999999,0.033,0.122,94624.38152034853
16113,04/21/2021/21:30,17.942600000000002,83.2,0.07931,0.051,0.089,95387.24049624402
16114,04/21/2021/21:40,17.7572,83.8,0.0741599999999999,0.029,0.1,94731.13022462947
16115,04/21/2021/21:50,17.685100000000002,84.4,0.07622,0.022,0.141,93868.24720173208
16123,04/21/2021/23:10,16.8508,86.3,0.06901,0.051,0.096,74073.34916639572
16124,04/21/2021/23:20,17.1701,86.7,0.08137,0.015,0.093,74407.74760164016
16125,04/21/2021/23:30,17.4894,87.0,0.08549,0.018,0.167,72108.87576444237
16129,04/22/2021/00:10,18.0971,86.3,0.08137,0.029,0.119,62919.4316528975
16133,04/22/2021/00:50,17.561500000000002,86.7,0.08137,0.044,0.089,62889.75949590242
16134,04/22/2021/01:00,17.643900000000002,86.6,0.08343,0.037,0.111,56068.429044376
16135,04/22/2021/01:10,17.5821,86.5,0.08446,0.04,0.093,56169.622102459514
16140,04/22/2021/02:00,17.376099999999997,86.8,0.08549,0.029,0.122,51882.25554237986
16144,04/22/2021/02:40,17.3246,86.4,0.08549,0.026,0.111,51941.20962770647
16145,04/22/2021/02:50,17.314300000000003,86.0,0.08446,0.026,0.141,52749.56704151437
16147,04/22/2021/03:10,17.2937,85.7,0.0824,0.026,0.133,50595.6289161294
16152,04/22/2021/04:00,16.727200000000003,86.1,0.08137,0.018,0.096,53450.90512819013
16156,04/22/2021/04:40,16.706599999999998,86.9,0.08446,0.029,0.133,50831.497050979255
16157,04/22/2021/04:50,16.861099999999997,86.6,0.08549,0.022,0.104,50686.05964003851
16158,04/22/2021/05:00,17.1083,86.7,0.0824,0.037,0.089,48155.14435123209
16159,04/22/2021/05:10,17.334899999999998,86.2,0.08446,0.033,0.096,45665.57637414215
16162,04/22/2021/05:40,16.706599999999998,85.6,0.0824,0.029,0.133,47814.55984262758
16164,04/22/2021/06:00,16.2122,86.1,0.0824,0.026,0.119,42396.28509180999
16166,04/22/2021/06:20,15.8002,87.0,0.0824,0.809,0.682,43221.60090837585
16169,04/22/2021/06:50,15.7796,88.2,0.08343,33.01,27.48,41642.29245435081
16170,04/22/2021/07:00,15.841400000000002,88.2,0.0824,67.81,58.56,43814.56325029591
16171,04/22/2021/07:10,15.7693,88.1,0.08137,110.3,97.3,43082.45982008609
16172,04/22/2021/07:20,15.8105,88.4,0.08755,146.9,129.5,45759.031889674814
16174,04/22/2021/07:40,16.0989,88.1,0.08549,130.3,114.2,44992.40251291301
16176,04/22/2021/08:00,16.2328,88.2,0.08549,170.4,154.4,49767.48373367877
16177,04/22/2021/08:10,16.510900000000003,88.3,0.08652,256.8,237.5,50089.9930444211
16178,04/22/2021/08:20,16.861099999999997,88.1,0.09064,315.4,295.1,51447.479635020645
16179,04/22/2021/08:30,17.201,87.7,0.09064,341.7,319.2,50335.047388454965
16180,04/22/2021/08:40,17.592399999999998,87.5,0.0885799999999999,374.2,364.9,58098.04382305325
16181,04/22/2021/08:50,18.0456,86.8,0.08961,398.5,299.5,49451.47725634314
16188,04/22/2021/10:00,20.3734,76.9,0.08961,557.8,121.6,61275.3529919909
16196,04/22/2021/11:20,23.7621,57.53,0.08755,688.3,158.1,67219.59389494873
16197,04/22/2021/11:30,24.3492,56.33,0.08755,781.0,199.5,68831.8180583387
16201,04/22/2021/12:10,26.0487,49.62,0.09064,734.0,236.3,71807.36630731451
16213,04/22/2021/14:10,23.2986,64.5,0.0751899999999999,450.8,331.5,70876.39346629169
16214,04/22/2021/14:20,23.3089,64.4,0.07622,563.0,364.0,70363.41649033397
16222,04/22/2021/15:40,24.4831,54.89,0.09167,718.0,336.6,66008.89625808981
16224,04/22/2021/16:00,24.5243,53.95,0.08755,232.4,192.4,64164.20124620847
16227,04/22/2021/16:30,24.1638,53.05,0.08755,199.5,163.9,66445.12148777042
16228,04/22/2021/16:40,24.0299,53.05,0.0927,200.7,170.5,65526.627967842316
16231,04/22/2021/17:10,23.8651,51.72,0.08961,177.7,145.7,63976.46546824059
16234,04/22/2021/17:40,23.7621,52.29,0.09064,238.8,209.6,65692.83968964401
16235,04/22/2021/17:50,23.69,53.32,0.08652,181.2,158.4,67245.10777315612
16242,04/22/2021/19:00,21.5682,63.36,0.08446,59.8,51.29,83896.17300330015
16243,04/22/2021/19:10,21.3622,63.53,0.08652,33.09,28.38,92549.03826311507
16247,04/22/2021/19:50,20.7648,65.6,0.08652,2.601,2.22,95237.3263854175
16248,04/22/2021/20:00,20.6206,66.3,0.0885799999999999,0.973,0.782,94057.66880005616
16253,04/22/2021/20:50,19.8481,69.9,0.08549,0.026,0.093,93655.78604882311
16256,04/22/2021/21:20,19.6112,69.77,0.08755,0.051,0.082,92239.04279936632
16261,04/22/2021/22:10,19.2713,71.4,0.08549,0.015,0.126,84811.13189980002
16264,04/22/2021/22:40,19.3125,70.4,0.08034,0.007,0.13,80273.81044828508
16266,04/22/2021/23:00,18.952,73.6,0.08343,0.033,0.126,73545.82033801604
16269,04/22/2021/23:30,18.7357,75.1,0.08343,0.018,0.141,71920.19373615397
16270,04/22/2021/23:40,18.7975,74.3,0.08343,0.033,0.078,74094.9182425588
16274,04/23/2021/00:20,18.498800000000003,74.0,0.0824,0.029,0.141,64473.65952255196
16275,04/23/2021/00:30,18.457600000000003,74.0,0.08343,0.015,0.152,64781.381053091085
16276,04/23/2021/00:40,18.3855,73.8,0.08034,0.033,0.133,62364.802105603194
16281,04/23/2021/01:30,17.870500000000003,77.0,0.08343,0.029,0.193,55855.83231271075
16284,04/23/2021/02:00,17.7881,77.5,0.08652,0.026,0.108,54000.34544326141
16286,04/23/2021/02:20,17.829300000000003,78.0,0.08137,0.022,0.133,53501.35516472182
16290,04/23/2021/03:00,17.726300000000002,78.8,0.08343,0.022,0.145,53405.63396227946
16293,04/23/2021/03:30,17.613000000000003,79.4,0.08549,0.055,0.137,52053.48632699519
16295,04/23/2021/03:50,17.5306,79.3,0.08343,0.044,0.119,53597.0952462276
16297,04/23/2021/04:10,17.201,80.5,0.08343,0.022,0.145,53686.30065812466
16298,04/23/2021/04:20,17.077399999999997,80.9,0.08343,0.015,0.171,54924.93156174567
16305,04/23/2021/05:30,17.376099999999997,79.3,0.08343,0.029,0.108,51152.7111773488
16307,04/23/2021/05:50,17.077399999999997,80.6,0.0824,0.018,0.204,51966.257717142485
16311,04/23/2021/06:30,16.9538,81.0,0.08549,1.844,1.575,52094.33648628181
16313,04/23/2021/06:50,16.892,81.0,0.08755,18.31,15.32,50766.20529850443
